ID,Code,Headline,Source,Date,URL
TheEdge2016010613059091,9091,KLCI manages to stay afloat 1670-level despite dip at regional markets,TheEdge,6/1/2016 13:05,https://www.klsescreener.com/v2/news/view/3347/klci-manages-to-stay-afloat-1-670-level-despite-dip-at-regional-markets
TheEdge2016010713137169,7169,JTiasa Favelle Rubberex Guan Chong Tanah Makmur Fututech Supermax ES Ceramics Naim See Hup Dominant Jerasia,TheEdge,7/1/2016 13:13,https://www.klsescreener.com/v2/news/view/4081/jtiasa-favelle-rubberex-guan-chong-tanah-makmur-fututech-supermax-es-ceramics-naim-see-hup-dominant-jerasia
TheEdge2016010716567132,7132,United Airlines CEO has heart transplant may return later than expected,TheEdge,7/1/2016 16:56,https://www.klsescreener.com/v2/news/view/4251/united-airlines-ceo-has-heart-transplant-may-return-later-than-expected
TheEdge2016010806500081,81,Sellers in control at Bursa Malaysia KLCI support seen at 1650,TheEdge,8/1/2016 6:50,https://www.klsescreener.com/v2/news/view/4457/sellers-in-control-at-bursa-malaysia-klci-support-seen-at-1-650
TheEdge2016010810287169,7169,Stock With Momentum: Dominant Enterprise,TheEdge,8/1/2016 10:28,https://www.klsescreener.com/v2/news/view/4661/stock-with-momentum-dominant-enterprise
TheEdge2016010813155649,5649,Fiamma Tien Wah Teck Guan Guan Chong UMS Chee Wah Caely Wang-Zheng NTPM Golden Pharos,TheEdge,8/1/2016 13:15,https://www.klsescreener.com/v2/news/view/4785/fiamma-tien-wah-teck-guan-guan-chong-ums-chee-wah-caely-wang-zheng-ntpm-golden-pharos
TheEdge2016011113147094,7094,Guan Chong Asia File Favelle Ekovest Eurospan Fututech Cycle & Carriage,TheEdge,11/1/2016 13:14,https://www.klsescreener.com/v2/news/view/5627/guan-chong-asia-file-favelle-ekovest-eurospan-fututech-cycle-carriage
TheEdge2016011121145592,5592,Seacera unit pre-qualifies for works related to DASH SUKE,TheEdge,11/1/2016 21:14,https://www.klsescreener.com/v2/news/view/5873/seacera-unit-pre-qualifies-for-works-related-to-dash-suke
TheEdge2016011210167094,7094,Stock With Momentum: Eurospan Holdings,TheEdge,12/1/2016 10:16,https://www.klsescreener.com/v2/news/view/6151/stock-with-momentum-eurospan-holdings
TheEdge2016011213027094,7094,Kimlun Caely Mercury Eurospan Ekovest Guan Chong Formosa Prosonic Zecon Kein Hing BHS Industries,TheEdge,12/1/2016 13:02,https://www.klsescreener.com/v2/news/view/6227/kimlun-caely-mercury-eurospan-ekovest-guan-chong-formosa-prosonic-zecon-kein-hing-bhs-industries
TheEdge2016011313059091,9091,KLCI pares gains despite rally at regional markets,TheEdge,13/1/2016 13:05,https://www.klsescreener.com/v2/news/view/6885/klci-pares-gains-despite-rally-at-regional-markets
TheEdge2016011313305649,5649,Golden Pharos Dufu SIG BHS Tien Wah Dolomite Concrete Engineering KPS Consortium Acoustech BIG PCCS Silver Ridge Jaya Tiasa,TheEdge,13/1/2016 13:30,https://www.klsescreener.com/v2/news/view/6919/golden-pharos-dufu-sig-bhs-tien-wah-dolomite-concrete-engineering-kps-consortium-acoustech-big-pccs-silver-ridge-jaya-tiasa
TheEdge2016011313305835,5835,Golden Pharos Dufu SIG BHS Tien Wah Dolomite Concrete Engineering KPS Consortium Acoustech BIG PCCS Silver Ridge Jaya Tiasa,TheEdge,13/1/2016 13:30,https://www.klsescreener.com/v2/news/view/6919/golden-pharos-dufu-sig-bhs-tien-wah-dolomite-concrete-engineering-kps-consortium-acoustech-big-pccs-silver-ridge-jaya-tiasa
TheEdge2016011513087227,7227,C.I. Holdings Aturmaju UMS-Neiken Guan Chong Concrete Engineering Seal Incorporated,TheEdge,15/1/2016 13:08,https://www.klsescreener.com/v2/news/view/8237/c-i-holdings-aturmaju-ums-neiken-guan-chong-concrete-engineering-seal-incorporated
TheEdge2016011810157227,7227,Stock With Momentum: UMS-Neiken Group,TheEdge,18/1/2016 10:15,https://www.klsescreener.com/v2/news/view/8907/stock-with-momentum-ums-neiken-group
TheEdge2016011813097227,7227,Dufu Technology UMS-Neiken Group C.I. Holdings Resintech Nylex,TheEdge,18/1/2016 13:09,https://www.klsescreener.com/v2/news/view/8959/dufu-technology-ums-neiken-group-c-i-holdings-resintech-nylex
TheEdge2016011813097232,7232,Dufu Technology UMS-Neiken Group C.I. Holdings Resintech Nylex,TheEdge,18/1/2016 13:09,https://www.klsescreener.com/v2/news/view/8959/dufu-technology-ums-neiken-group-c-i-holdings-resintech-nylex
TheEdge2016011910467232,7232,Stock With Momentum: Resintech,TheEdge,19/1/2016 10:46,https://www.klsescreener.com/v2/news/view/9477/stock-with-momentum-resintech
TheEdge2016011913197232,7232,Ancom Mercury Industries Raya International Nylex Concrete Engineering Products CAB Cakaran Resintech,TheEdge,19/1/2016 13:19,https://www.klsescreener.com/v2/news/view/9603/ancom-mercury-industries-raya-international-nylex-concrete-engineering-products-cab-cakaran-resintech
TheEdge2016011922467115,7115,SKB Shutters to acquire Selangor industrial land for RM54.91m cash,TheEdge,19/1/2016 22:46,https://www.klsescreener.com/v2/news/view/9959/skb-shutters-to-acquire-selangor-industrial-land-for-rm54-91m-cash
TheEdge2016012015535533,5533,Malaysias c.bank seen to hold rates as market worries over oil,TheEdge,20/1/2016 15:53,https://www.klsescreener.com/v2/news/view/10443/malaysia-s-c-bank-seen-to-hold-rates-as-market-worries-over-oil
TheEdge2016012112415533,5533,Gold keeps near 1-1/2-week top as safe-haven draw remains intact,TheEdge,21/1/2016 12:41,https://www.klsescreener.com/v2/news/view/11027/gold-keeps-near-1-1-2-week-top-as-safe-haven-draw-remains-intact
TheEdge2016012212510149,149,Palm oil may retest resistance at 2495 ringgit,TheEdge,22/1/2016 12:51,https://www.klsescreener.com/v2/news/view/11755/palm-oil-may-retest-resistance-at-2-495-ringgit
TheEdge2016012213530149,149,Palm oil rebounds on short-covering lower output expectations,TheEdge,22/1/2016 13:53,https://www.klsescreener.com/v2/news/view/11785/palm-oil-rebounds-on-short-covering-lower-output-expectations
TheEdge2016012218335533,5533,OCBC: Malaysias 2016 growth seen at 4.7%; deficit target to be raised to 3.4% to 3.5%,TheEdge,22/1/2016 18:33,https://www.klsescreener.com/v2/news/view/11957/ocbc-malaysia-s-2016-growth-seen-at-4-7-deficit-target-to-be-raised-to-3-4-to-3-5
TheEdge2016012614310149,149,Palm oil extends gains on output worries short covering,TheEdge,26/1/2016 14:31,https://www.klsescreener.com/v2/news/view/12855/palm-oil-extends-gains-on-output-worries-short-covering
TheEdge2016012619180149,149,Palm oil extends gains on output worries short covering,TheEdge,26/1/2016 19:18,https://www.klsescreener.com/v2/news/view/13047/palm-oil-extends-gains-on-output-worries-short-covering
TheEdge2016012713198494,8494,LBI Capitals 4Q net profit falls 12.7% pays 50 sen dividend,TheEdge,27/1/2016 13:19,https://www.klsescreener.com/v2/news/view/13509/lbi-capital-s-4q-net-profit-falls-12-7-pays-50-sen-dividend
TheEdge2016012713480149,149,Palm oil may drop to 2430 ringgit,TheEdge,27/1/2016 13:48,https://www.klsescreener.com/v2/news/view/13531/palm-oil-may-drop-to-2-430-ringgit
TheEdge2016012714375533,5533,Oil slump forcing Malaysia to cut spending widen fiscal deficit target,TheEdge,27/1/2016 14:37,https://www.klsescreener.com/v2/news/view/13553/oil-slump-forcing-malaysia-to-cut-spending-widen-fiscal-deficit-target
TheEdge2016012718435533,5533,Stocks dollar struggle ahead of Fed as oil falters,TheEdge,27/1/2016 18:43,https://www.klsescreener.com/v2/news/view/13735/stocks-dollar-struggle-ahead-of-fed-as-oil-falters
TheEdge2016012719335533,5533,Gold below 12-week top on investor caution before Fed statement,TheEdge,27/1/2016 19:33,https://www.klsescreener.com/v2/news/view/13761/gold-below-12-week-top-on-investor-caution-before-fed-statement
TheEdge2016012813590149,149,Palm oil may edge up to 2535 ringgit,TheEdge,28/1/2016 13:59,https://www.klsescreener.com/v2/news/view/14263/palm-oil-may-edge-up-to-2-535-ringgit
TheEdge2016012823590100,100,Axiata Tropicana Pintaras Jaya TM Tenaga ES Ceramics Perstima Spritzer MPI Homeritz Chin Teck WZ Satu and Kejuruteraan Samudera,TheEdge,28/1/2016 23:59,https://www.klsescreener.com/v2/news/view/14647/axiata-tropicana-pintaras-jaya-tm-tenaga-es-ceramics-perstima-spritzer-mpi-homeritz-chin-teck-wz-satu-and-kejuruteraan-samudera
TheEdge2016012911478435,8435,Concrete Engineering jumps 12% on 1Q profit,TheEdge,29/1/2016 11:47,https://www.klsescreener.com/v2/news/view/14957/concrete-engineering-jumps-12-on-1q-profit
TheEdge2016012912450149,149,Palm oil to drop to 2399 ringgit,TheEdge,29/1/2016 12:45,https://www.klsescreener.com/v2/news/view/14991/palm-oil-to-drop-to-2-399-ringgit
TheEdge2016021613207094,7094,Quill Capita Trust Tek Seng Eurospan JAG OKA Sona Petroleum,TheEdge,16/2/2016 13:20,https://www.klsescreener.com/v2/news/view/22141/quill-capita-trust-tek-seng-eurospan-jag-oka-sona-petroleum
TheEdge2016021820484375,4375,European shares reach two-week high led by tech stocks,TheEdge,18/2/2016 20:48,https://www.klsescreener.com/v2/news/view/23779/european-shares-reach-two-week-high-led-by-tech-stocks
TheEdge2016021910274316,4316,KLCI reverses loss market to remain volatile,TheEdge,19/2/2016 10:27,https://www.klsescreener.com/v2/news/view/24021/klci-reverses-loss-market-to-remain-volatile
TheEdge2016021913074316,4316,KLCI retreats in line with regional markets,TheEdge,19/2/2016 13:07,https://www.klsescreener.com/v2/news/view/24091/klci-retreats-in-line-with-regional-markets
TheEdge2016022210234316,4316,KLCI reverses losses plantations lift,TheEdge,22/2/2016 10:23,https://www.klsescreener.com/v2/news/view/24969/klci-reverses-losses-plantations-lift
TheEdge2016022220436637,6637,PNE PCB ties up with China firm to explore multi-layered PCB business,TheEdge,22/2/2016 20:43,https://www.klsescreener.com/v2/news/view/25303/pne-pcb-ties-up-with-china-firm-to-explore-multi-layered-pcb-business
TheEdge2016022309559377,9377,FSBM’s turnaround hinges on contract wins,TheEdge,23/2/2016 9:55,https://www.klsescreener.com/v2/news/view/25523/fsbm-s-turnaround-hinges-on-contract-wins
TheEdge2016022413390081,81,Ideal Sun City aims to secure 3 contracts worth RM40m in next 6 mths,TheEdge,24/2/2016 13:39,https://www.klsescreener.com/v2/news/view/26511/ideal-sun-city-aims-to-secure-3-contracts-worth-rm40m-in-next-6-mths
TheEdge2016022413416211,6211,Padini CSC Steel Pavilion REIT Tien Wah Kia Lim,TheEdge,24/2/2016 13:41,https://www.klsescreener.com/v2/news/view/26513/padini-csc-steel-pavilion-reit-tien-wah-kia-lim
TheEdge2016022510536211,6211,Stock With Momentum: Kia Lim,TheEdge,25/2/2016 10:53,https://www.klsescreener.com/v2/news/view/27049/stock-with-momentum-kia-lim
TheEdge2016022613156211,6211,Aturmaju Resources Thong Guan Key Alliance Spritzer Kia Lim,TheEdge,26/2/2016 13:15,https://www.klsescreener.com/v2/news/view/27931/aturmaju-resources-thong-guan-key-alliance-spritzer-kia-lim
TheEdge2016030213160147,147,LBS Bina Anzo Holdings Innity Corp Formosa Prosonic,TheEdge,2/3/2016 13:16,https://www.klsescreener.com/v2/news/view/30175/lbs-bina-anzo-holdings-innity-corp-formosa-prosonic
TheEdge2016030222195533,5533,OCB says no material impact from factory fire,TheEdge,2/3/2016 22:19,https://www.klsescreener.com/v2/news/view/30469/ocb-says-no-material-impact-from-factory-fire
TheEdge2016030713150147,147,BIG Industries Eka Noodles Len Cheong Innity Aturmaju Voir AirAsia X,TheEdge,7/3/2016 13:15,https://www.klsescreener.com/v2/news/view/32393/big-industries-eka-noodles-len-cheong-innity-aturmaju-voir-airasia-x
TheEdge2016030810240147,147,Stock With Momentum: Innity Corporation,TheEdge,8/3/2016 10:24,https://www.klsescreener.com/v2/news/view/32883/stock-with-momentum-innity-corporation
TheEdge2016031514148494,8494,LBI Capital’s shareholders approve disposal of lands,TheEdge,15/3/2016 14:14,https://www.klsescreener.com/v2/news/view/36527/lbi-capital-s-shareholders-approve-disposal-of-lands
TheEdge2016031522328494,8494,TSR Capital TRC Synergy Yong Tai Efficient E-Solutions Nexgram Wintoni and LBI Capital,TheEdge,15/3/2016 22:32,https://www.klsescreener.com/v2/news/view/36735/tsr-capital-trc-synergy-yong-tai-efficient-e-solutions-nexgram-wintoni-and-lbi-capital
TheEdge2016031606048494,8494,KLCI to drift sideways1700-level immediate hurdle,TheEdge,16/3/2016 6:04,https://www.klsescreener.com/v2/news/view/36793/klci-to-drift-sideways-1-700-level-immediate-hurdle
TheEdge2016031713227094,7094,Leon Fuat Len Cheong Eurospan M3 Technologies Scientex HSL,TheEdge,17/3/2016 13:22,https://www.klsescreener.com/v2/news/view/37745/leon-fuat-len-cheong-eurospan-m3-technologies-scientex-hsl
TheEdge2016031713227943,7943,Leon Fuat Len Cheong Eurospan M3 Technologies Scientex HSL,TheEdge,17/3/2016 13:22,https://www.klsescreener.com/v2/news/view/37745/leon-fuat-len-cheong-eurospan-m3-technologies-scientex-hsl
TheEdge2016032213167169,7169,Zecon TRC Ann Joo Palette MaSteel Kimlun AeonCr EKA Dominant CScenic Harrisons,TheEdge,22/3/2016 13:16,https://www.klsescreener.com/v2/news/view/39851/zecon-trc-ann-joo-palette-masteel-kimlun-aeoncr-eka-dominant-cscenic-harrisons
TheEdge2016032513212984,2984,ACB Industries Minetech Resources Key Asic Melewar,TheEdge,25/3/2016 13:21,https://www.klsescreener.com/v2/news/view/41847/acb-industries-minetech-resources-key-asic-melewar
TheEdge2016032806224359,4359,KLCI to extend consolidation phase support seen at 1700 level,TheEdge,28/3/2016 6:22,https://www.klsescreener.com/v2/news/view/42439/klci-to-extend-consolidation-phase-support-seen-at-1-700-level
TheEdge2016032813077227,7227,KLCI slips below 1700 level as sentiment turns weaker,TheEdge,28/3/2016 13:07,https://www.klsescreener.com/v2/news/view/42597/klci-slips-below-1-700-level-as-sentiment-turns-weaker
TheEdge2016032813087943,7943,Melewar LB Aluminium Hiap Teck M3 Technologies TRC Len Cheong,TheEdge,28/3/2016 13:08,https://www.klsescreener.com/v2/news/view/42599/melewar-lb-aluminium-hiap-teck-m3-technologies-trc-len-cheong
TheEdge2016032913067943,7943,Theta Edge Damansara Realty TRC Synergy LB Aluminium Len Cheong,TheEdge,29/3/2016 13:06,https://www.klsescreener.com/v2/news/view/43239/theta-edge-damansara-realty-trc-synergy-lb-aluminium-len-cheong
TheEdge2016033011057943,7943,Stock With Momentum: Len Cheong Holding,TheEdge,30/3/2016 11:05,https://www.klsescreener.com/v2/news/view/43789/stock-with-momentum-len-cheong-holding
TheEdge2016033109015157,5157,Saudee’s rights issue oversubscribed by 60.97%,TheEdge,31/3/2016 9:01,https://www.klsescreener.com/v2/news/view/44395/saudee-s-rights-issue-oversubscribed-by-60-97
TheEdge2016041310470160,160,Stock With Momentum: Hiap Huat Holdings,TheEdge,13/4/2016 10:47,https://www.klsescreener.com/v2/news/view/51025/stock-with-momentum-hiap-huat-holdings
TheEdge2016041323130093,93,Solution Engineering proposes bonus issue,TheEdge,13/4/2016 23:13,https://www.klsescreener.com/v2/news/view/51443/solution-engineering-proposes-bonus-issue
TheEdge2016041810117115,7115,SKB Shutters sees FY16 turnaround as demand improves,TheEdge,18/4/2016 10:11,https://www.klsescreener.com/v2/news/view/53215/skb-shutters-sees-fy16-turnaround-as-demand-improves
TheEdge2016041811037115,7115,SKB Shutters storage unit bags US$10.8m job,TheEdge,18/4/2016 11:03,https://www.klsescreener.com/v2/news/view/53275/skb-shutters-storage-unit-bags-us-10-8m-job
TheEdge2016041909507115,7115,SKB eyes more racking solutions and ASRS business,TheEdge,19/4/2016 9:50,https://www.klsescreener.com/v2/news/view/53769/skb-eyes-more-racking-solutions-and-asrs-business
TheEdge2016042013160160,160,A&M Hiap Huat Eonmetall OCK Hiap Teck Lion Industries SPG Ann Joo,TheEdge,20/4/2016 13:16,https://www.klsescreener.com/v2/news/view/54621/a-m-hiap-huat-eonmetall-ock-hiap-teck-lion-industries-spg-ann-joo
