compound,headline,neg,neu,pos,label
0.34,ancom gains 5.56 on landing mrt advertising concession,0.0,0.745,0.255,1
0.4588,mrt corp awards mrt1 advertising concessions,0.0,0.625,0.375,1
0.2732,resintech amfirst skh focus dynamics hiap teck maypak elsoft,0.0,0.792,0.208,1
0.0,immediate hurdle for resintech at 52 sen says alliancedbs research,0.0,1.0,0.0,0
0.4019,mrt contract to partially support media prima’s print tv segments,0.0,0.769,0.231,1
0.0,teck guan asia bioenergy at systematization connectcounty guan chong hiap teck kps consortium apex healthcare and tpc,0.0,1.0,0.0,0
0.0,teck guan asia bioenergy at systematization connectcounty guan chong hiap teck kps consortium apex healthcare and tpc,0.0,1.0,0.0,0
0.0,pelikan pwf sch a&m boustead hektar manulife owg skh smrt uems,0.0,1.0,0.0,0
-0.296,klci drifts lower in early trade,0.306,0.694,0.0,-1
0.0,klci rises 0.33 as select blue chips lift,0.0,1.0,0.0,0
0.0,kamdar’s claim against ex-chairman to be reheard before different judge,0.0,1.0,0.0,0
0.0,kamdar smrt holdings systech axiata gabungan aqrs pos malaysia and nexgram,0.0,1.0,0.0,0
0.0,klci to remain lackluster stay below 1670 points,0.0,1.0,0.0,0
0.0,kamdar’s claim against ex-chairman to be reheard,0.0,1.0,0.0,0
-0.296,klci remains under pressure as regional markets stay tepid,0.216,0.784,0.0,-1
0.0,systech hibiscus paragon union johore tin hexza corp johan kps consortium press metal,0.0,1.0,0.0,0
-0.1655,klci pares loss but sentiment stays tepid,0.216,0.784,0.0,0
0.1779,kps consortium under profit taking pressure says alliancedbs research,0.182,0.579,0.24,0
0.0,klci dips in line with tepid regional markets,0.0,1.0,0.0,0
0.0,klci dips 0.3 as regional markets stumble,0.0,1.0,0.0,0
0.25,genting family dispute grandson wins 2nd round,0.237,0.439,0.325,1
0.0,willowglen sycal chuan huat bina puri silver ridge rubberex only world mega first,0.0,1.0,0.0,0
-0.4019,emico plans capital reduction to pare losses,0.31,0.69,0.0,-1
0.0,digi.com maxis wz satu ajinomoto priceworth and emico,0.0,1.0,0.0,0
-0.1027,klci to trend higher budget 2017 worries may cap gains,0.212,0.606,0.182,0
0.0,emico falls 2.22 on capital reduction plan,0.0,1.0,0.0,0
0.0,bina puri rexit mieco chipboard yong tai hibiscus xin hwa priceworth perstima harrisons,0.0,1.0,0.0,0
0.0,jerasia falls 3.62 after bursa query,0.0,1.0,0.0,0
0.0,sinotop farlim group integrated logistics cepatwawasan melewar mhc plantations jetson,0.0,1.0,0.0,0
0.0,jerasia says not aware of reason behind uma,0.0,1.0,0.0,0
0.0,ysp southeast asia looking for new partnerships,0.0,1.0,0.0,0
0.296,reach energy paos holdings hibiscus titijaya innoprise jetson silver ridge sinotop,0.0,0.738,0.262,1
0.0,stock with momentum paos holdings,0.0,1.0,0.0,0
0.0,hibiscus homeritz tpc century rimbunan sawit i-bhd keck seng nylex euro holdings,0.0,1.0,0.0,0
0.0,hibiscus homeritz tpc century rimbunan sawit i-bhd keck seng nylex euro holdings,0.0,1.0,0.0,0
0.0,‘casio king surfaces as major shareholder of computer forms,0.0,1.0,0.0,0
0.3182,jerasia cepatwawasan willowglen i-bhd only world versatile solution engineering,0.0,0.777,0.223,1
0.0,auditors issue qualified opinion on fsbm’s fy16 results,0.0,1.0,0.0,0
0.0,stock with momentum jerasia capital,0.0,1.0,0.0,0
0.0,bio osmo amanahraya sinotop rexit innoprise rgb malaysia smelting skb,0.0,1.0,0.0,0
0.0,bio osmo amanahraya sinotop rexit innoprise rgb malaysia smelting skb,0.0,1.0,0.0,0
0.0,stock with momentum skb shutters corp,0.0,1.0,0.0,0
0.2023,s p setia returns to top spot,0.0,0.69,0.31,1
0.0,technodex ups stake in two units for rm16.13m,0.0,1.0,0.0,0
0.0,klci closes flat market breadth remains bearish,0.0,1.0,0.0,0
0.2263,wct mtd acpi bag mrt contracts worth rm1.58b,0.0,0.787,0.213,1
-0.5106,klci stabilises as bulls return after panic selling,0.32,0.68,0.0,-1
0.5267,penang dev corp sells stake in jerejak island resort to ideal property for rm156 mil,0.0,0.805,0.195,1
-0.6808,klci to kick off week on a weaker note in line with global losses,0.337,0.663,0.0,-1
0.0,stock with momentum cepatwawasan group,0.0,1.0,0.0,0
0.0,pelaburan mara seeks to remove aminuddin as pdz director,0.0,1.0,0.0,0
0.0,pelaburan mara plans to remove pdz director,0.0,1.0,0.0,0
0.4404,y.s.p southeast asia 3q profit drops 60%,0.0,0.674,0.326,1
0.0,accsoft appasia eversendai rgb stemlife systech unimech,0.0,1.0,0.0,0
-0.6124,ysp southeast asia hits 52-week low on weaker earnings,0.417,0.583,0.0,-1
0.0,iq group apft appasia can-one digistar enra hap seng plantations innoprise priceworth rimbunan systech,0.0,1.0,0.0,0
-0.3182,cheetah in the red on rm1.6 mil 1q net loss,0.204,0.796,0.0,-1
0.0,malaysian genomics to intensify health-testing focus,0.0,1.0,0.0,0
0.0,yoong onn may soon test the rm1.27 says rhb retail research,0.0,1.0,0.0,0
0.0,malaysian genomics sees health testing revenue doubling by fy19,0.0,1.0,0.0,0
0.1406,klci pares gains but remains positive as crude oil price rises,0.257,0.407,0.336,0
0.5267,ideal jacobs malton upa vizione daiman accsoft prolexus,0.0,0.673,0.327,1
0.0,harbour-link group chairman retires,0.0,1.0,0.0,0
-0.5423,focus point posts four-fold rise in 3q net loss on lower contribution from optical segment,0.257,0.743,0.0,-1
0.0,fgv airasia x huat lai prestariang ioi prop johore tin focus point dialog salcon and yen global,0.0,1.0,0.0,0
0.0,klci seen consolidating ahead of bank negara meeting,0.0,1.0,0.0,0
0.0,stock with momentum upa corp,0.0,1.0,0.0,0
0.0,hexza tpc plus rimbunan sawit insas cepatwawasan,0.0,1.0,0.0,0
0.0,hexza tpc plus rimbunan sawit insas cepatwawasan,0.0,1.0,0.0,0
0.0,hexza tpc plus rimbunan sawit insas cepatwawasan,0.0,1.0,0.0,0
0.0,stock with momentum tpc plus,0.0,1.0,0.0,0
0.0,cepatwawasan malaysia smelting th plantations jaks jhm notion vtec,0.0,1.0,0.0,0
0.0,cck cepatwawasan innoprise mfcb mbl ml global willowglen,0.0,1.0,0.0,0
-0.296,tpc plus no longer pn17 firm from tomorrow,0.239,0.761,0.0,-1
-0.296,tpc plus no longer pn17 firm from today,0.239,0.761,0.0,-1
0.4404,pwf’s 3q net profit rises by 37 declares two sen dividend,0.0,0.775,0.225,1
-0.7351,sc has to step up efforts to fight market abuses,0.437,0.563,0.0,-1
0.0,scanwolf partners japanese firm to make luxury vinyl tiles,0.0,1.0,0.0,0
0.0,scanwolf sasbadi sunsuria ntpm ql resources and mudajaya,0.0,1.0,0.0,0
0.0,klci to trade range bound hover around 1630 level,0.0,1.0,0.0,0
0.0,accsoft cepatwawasan innoprise plantations cocoaland gunung capital kumpulan jetson smrt,0.0,1.0,0.0,0
0.1779,kein hing 2q net profit decreases 40.3 on lower sales initial set up costs of factory in vietnam,0.104,0.758,0.137,0
0.0,perisai petgas mahb stemlife kein hing tnb and ecoworld,0.0,1.0,0.0,0
0.0,emico looks to automate to ramp up capacity,0.0,1.0,0.0,0
-0.3182,pdz director resigns before egm to remove him from board,0.204,0.796,0.0,-1
0.0,gromutual acquires six pieces of land in johor for rm11 mil,0.0,1.0,0.0,0
0.2023,kuantan flour mills top glove tenaga nasional gromutual ynh property hiap teck venture superlon holdings and tas offshore,0.0,0.904,0.096,1
0.0,klci expected to trade range bound hurdle at 1636,0.0,1.0,0.0,0
0.0,priceworth international airasia george kent umw holdings berjaya land greenyield yinson,0.0,1.0,0.0,0
0.0,lack of fresh catalysts to keep lid on local index,0.183,0.635,0.183,0
-0.3182,unimech expects rm93430 net loss from china unit disposal,0.223,0.777,0.0,-1
0.0,barakah offshore minho vs industry rev asia fitters diversified perisai petroleum icon offshore iris corp and tien wah,0.0,1.0,0.0,0
-0.3182,klci to stay listless on lack of catalysts,0.247,0.753,0.0,-1
-0.1531,the scuffles lawsuits and dramas,0.286,0.714,0.0,0
-0.4019,jcbnext minority shareholders advised to reject takeover offer,0.278,0.722,0.0,-1
-0.296,klci drifts lower select blue chips weigh,0.268,0.732,0.0,-1
0.3182,green packet visdynamics ann joo ays dataprep notion vtec prestar raya rce solution engineering,0.0,0.85,0.15,1
0.3182,green packet visdynamics ann joo ays dataprep notion vtec prestar raya rce solution engineering,0.0,0.85,0.15,1
0.0,khee san ceases to be london biscuits unit appoints new ceo,0.0,1.0,0.0,0
0.5267,bintai green packet ideal jacobs lfe boon koon central industrial dataprep,0.0,0.746,0.254,1
0.5267,bintai green packet ideal jacobs lfe boon koon central industrial dataprep,0.0,0.746,0.254,1
0.0,stock with momentum lfe corp,0.0,1.0,0.0,0
0.0,notion vtec bintai kinden btm dataprep dufu econpile emico favelle favco,0.0,1.0,0.0,0
0.0258,eurospan records net loss in 2q on fair value loss,0.301,0.392,0.307,0
0.0,hovid hlt global sumatec resources sapurakencana petroleum gfm services eurospan holdings jaycorp sime darby and dataprep holdings,0.0,1.0,0.0,0
-0.296,klci could come under selling pressure again,0.268,0.732,0.0,-1
0.0,benalec boon koon connectcounty frontken gfm notion picorp privasia wintoni,0.0,1.0,0.0,0
0.0,lfe corp sees 4.71 stake trade off market,0.0,1.0,0.0,0
0.5859,folo farm crowned winner of chivas the venture malaysia,0.0,0.678,0.322,1
0.0,icon weida gpa lion industries notion vtec wce,0.0,1.0,0.0,0
0.0,lfe corp may raise up to rm5.45mil via private placement,0.0,1.0,0.0,0
0.296,fsbm holdings sets private placement shares at 20 sen,0.0,0.784,0.216,1
0.0,silk holdings gadang holdings genting mesiniaga wct holdings axiata uzma guocoland spring gallery country view fsbm holdings tex cycle green packet and yen global,0.0,1.0,0.0,0
0.5267,klci to extend positive run but gains seen limited,0.167,0.355,0.479,1
0.2023,klci dips in line with regional retreat,0.0,0.769,0.231,1
0.0,silk cuscapi dgsb mega first jaks mhcp signature tdm,0.0,1.0,0.0,0
0.0,icon seal inc gobal oriental mb world signature international skb shutters,0.0,1.0,0.0,0
0.0,stock with momentum global oriental,0.0,1.0,0.0,0
0.0,greenyield enters into spa with mkh bhd to acquire property,0.0,1.0,0.0,0
0.0,lkl greenyield mkh iris aemulus ecoworld ni hsin digi nwp ecofirst and tmc life sciences,0.0,1.0,0.0,0
0.0,tower reit’s 4q16 net property income drops 31.9%,0.0,1.0,0.0,0
0.0258,klci to hover sideways investors to watch reaction to u.s withdrawal from tpp,0.0,0.916,0.084,0
0.0,icon mrcb-quill reit pwf magna prima cuscapi connectcounty,0.0,1.0,0.0,0
0.4404,klci extends gains eyes crucial 1700 level,0.0,0.562,0.438,1
0.0,btm fibon leweko jhm karyon rev asia seremban eng weida,0.0,1.0,0.0,0
0.0,stock with momentum fibon,0.0,1.0,0.0,0
-0.5574,plantation-based sin heng chan ventures into cooling system business,0.31,0.69,0.0,-1
-0.5574,sime darby ekovest pensonic ihh ynh property kelington c&c bintang and sin heng chan,0.217,0.783,0.0,-1
-0.128,klci to cautiously edge toward 1700 barrier,0.2,0.8,0.0,0
0.4939,eig signs up frostbland to sell clinelle skin care in australia nz and south pacific,0.0,0.814,0.186,1
0.0,hua yang eka noodles petdag eig cme group drb-hicom and shell refining co,0.0,1.0,0.0,0
0.2023,klci could rise on bargain hunting,0.0,0.735,0.265,1
0.4215,a&m realty aemulus bina darulaman ccm d&o green technologies denko dnex dolomite guh lcth corp managepay systems plastrade technology pwf united plantations willowglen,0.0,0.887,0.113,1
0.4215,a&m realty aemulus bina darulaman ccm d&o green technologies denko dnex dolomite guh lcth corp managepay systems plastrade technology pwf united plantations willowglen,0.0,0.887,0.113,1
0.4215,a&m realty aemulus bina darulaman ccm d&o green technologies denko dnex dolomite guh lcth corp managepay systems plastrade technology pwf united plantations willowglen,0.0,0.887,0.113,1
0.5106,jcbnext an undervalued gem with strong track record,0.0,0.68,0.32,1
0.5106,jcbnext an undervalued gem with strong track record,0.0,0.68,0.32,1
0.0,stock with momentum guh holdings,0.0,1.0,0.0,0
0.2732,scomi energy advance synergy benalec ccm evergreen goodway harbour-link jcy kelington kretam malton nylex orion rexit scomi engineering seal eversendai signature ssteel systech wce,0.0,0.916,0.084,1
0.0,jcbnext surges 4.97 as it is seen an undervalued gem,0.0,1.0,0.0,0
0.2732,ideal property group chairman resigns from mega sun city board,0.168,0.584,0.248,1
0.0,lpi capital tm enra mega sun city awc hong leong industries gabungan aqrs gadang holdings and uzma,0.0,1.0,0.0,0
0.2732,ideal property group chief resigns from mega sun city board,0.168,0.584,0.248,1
0.0,ewein olympia samchem global oriental iskandar waterfront,0.0,1.0,0.0,0
0.0,ho jien shiung appointed executive director of pdz holdings,0.0,1.0,0.0,0
0.0,stock with momentum global oriental,0.0,1.0,0.0,0
0.0,ivory golden pharos cuscapi scomi group kretam,0.0,1.0,0.0,0
0.0,stock with momentum golden pharos,0.0,1.0,0.0,0
-0.7579,kia lim reports fire incident at brick factory loss yet to be determined,0.438,0.443,0.118,-1
-0.296,airasia x westports kia lim paramount mahb mwe oldtown excel force msc misc 7-eleven wz satu tsh resources and iris,0.174,0.702,0.124,-1
0.0,why rally in steel stocks is far from over,0.0,1.0,0.0,0
0.0,peterlabs cme lkl sand nisko perak corp,0.0,1.0,0.0,0
-0.25,malpac fails to get federal court leave to challenge decision on plantation assets,0.25,0.562,0.188,-1
0.5267,complete logistic formosa ken ideal jacobs bonia,0.0,0.638,0.362,1
0.5267,complete logistic formosa ken ideal jacobs bonia,0.0,0.638,0.362,1
-0.1027,i-vcap to pay out rm8.3m to etf unitholders,0.167,0.833,0.0,0
0.0,stock with momentum complete logistic services,0.0,1.0,0.0,0
0.0,stock with momentum ken holdings,0.0,1.0,0.0,0
0.0,stock with momentum farlim group m),0.0,1.0,0.0,0
0.1779,sig gas ecs ict asia bioenergy lii hen rex o&c alcom eg industries vsolar wah seong ta global saudee censof silver ridge complete logistic tfp solutions and ta enterprise,0.0,0.943,0.057,0
0.1779,sig gas ecs ict asia bioenergy lii hen rex o&c alcom eg industries vsolar wah seong ta global saudee censof silver ridge complete logistic tfp solutions and ta enterprise,0.0,0.943,0.057,0
0.0,formosa euro sig hexza yfg ajiya alam maritim malaysian pacific industries e&o censof pelikan multi-usage theta complete logistic,0.0,1.0,0.0,0
0.296,complete logistic gets uma query over sudden share price surge,0.0,0.804,0.196,1
0.3818,classic scenic hikes capex to keep growth momentum,0.0,0.729,0.271,1
0.0,siggas tecnic choobee ghlsys lysaght tafi caely aji gmutual seb cscenic symlife zhulian elsoft iwcity,0.0,1.0,0.0,0
0.0,siggas tecnic choobee ghlsys lysaght tafi caely aji gmutual seb cscenic symlife zhulian elsoft iwcity,0.0,1.0,0.0,0
0.0,siggas tecnic choobee ghlsys lysaght tafi caely aji gmutual seb cscenic symlife zhulian elsoft iwcity,0.0,1.0,0.0,0
0.0,kanger frim to set up bamboo plantation,0.0,1.0,0.0,0
0.0,ays tasco chuan huat malaysia steel fibon handal malayan flour caely vizione dagang nexchange pestech ta enterprise,0.0,1.0,0.0,0
0.0,ays tasco chuan huat malaysia steel fibon handal malayan flour caely vizione dagang nexchange pestech ta enterprise,0.0,1.0,0.0,0
-0.6249,hiap huat surges 17.6 after returning to the black in 4q,0.291,0.709,0.0,-1
0.0,fiamma eyes higher property contribution in fy17,0.0,1.0,0.0,0
0.0,chee wah media chinese petron sig lii hen chin hin,0.0,1.0,0.0,0
0.0,stock with momentum chee wah corp,0.0,1.0,0.0,0
0.0,lion industries oceancash censof frontken jadi jag petron subur tiasa,0.0,1.0,0.0,0
0.4404,dominant enterprise’s 3q net profit up 82 declares 1.5 sen dividend,0.0,0.775,0.225,1
0.0,stock with momentum kim hin industry,0.0,1.0,0.0,0
-0.5267,metrod 4q profit down 38 on lower copper prices,0.414,0.395,0.191,-1
0.2023,tune insurance among 22 general insurers facing fine over alleged discount fixing,0.0,0.859,0.141,1
0.5859,censof ksl heitech ta win connectcounty vizione inari techfast pccs engtex anzo iskandar waterfront city,0.0,0.787,0.213,1
0.0,oka corporation may rise higher says rhb retail research,0.0,1.0,0.0,0
0.0,stock with momentum pccs group,0.0,1.0,0.0,0
0.0,sanbumi damansara realty tasco heitech nexgram d&o freight management nhfatt symphony scope public packages,0.0,1.0,0.0,0
0.34,klci could surrender some gains stay above 1710-level,0.0,0.745,0.255,1
0.0,leweko suria ecofirst ajiya lion forest kronologi hong leong bank vs pubilc packages prinsiptek pantech uem sunrise,0.0,1.0,0.0,0
0.0,leweko suria ecofirst ajiya lion forest kronologi hong leong bank vs pubilc packages prinsiptek pantech uem sunrise,0.0,1.0,0.0,0
-0.3327,explaining the thaad missile system and why it so bothers china q&a,0.177,0.823,0.0,-1
0.0,stock with momentum public packages holdings,0.0,1.0,0.0,0
0.0,karyon karambunai guh sch hiap teck alliance financial ahmad zaki boustead heavy chemical co d&o muda redtone frontken hss,0.0,1.0,0.0,0
0.0,boon koon iwcity lng resources brem cypark eita karambunai redtone smtrack,0.0,1.0,0.0,0
0.0,redtone aluminium co ancom bhs chemical co damansara realty ekovest global oriental guoco hwa tai iwcity kub leweko majuperak pccs,0.0,1.0,0.0,0
0.0,redtone aluminium co ancom bhs chemical co damansara realty ekovest global oriental guoco hwa tai iwcity kub leweko majuperak pccs,0.0,1.0,0.0,0
0.0,ark resources aborts plan to build retirement community in kuala kubu baru,0.0,1.0,0.0,0
0.0,stock with momentum hwa tai industries,0.0,1.0,0.0,0
0.0772,iwcity olympia wce landmark cuscapi tsr mb khind trc knusford plastrade priceworth sws sapura mms bio symphony selangor minetech trive techfast,0.0,0.939,0.061,0
